text,language,split
"L'évolution du nombre d'habitants est connue à travers les recensements de la population effectués dans la commune depuis 1793. À partir de 2006, les populations légales des communes sont publiées annuellement par l'Insee. Le recensement repose désormais sur une collecte d'information annuelle, concernant successivement tous les territoires communaux au cours d'une période de cinq ans. Pour les communes de moins de 10 000 habitants, une enquête de recensement portant sur toute la population est réalisée tous les cinq ans, les populations légales des années intermédiaires étant quant à elles estimées par interpolation ou extrapolation. Pour la commune, le premier recensement exhaustif entrant dans le cadre du nouveau dispositif a été réalisé en 2006.",fra,train
"À la suite de l'offensive allemande du printemps 1918, un terrain agricole au nord du village, en bordure de la nationale no 2 fut construit le premier aérodrome. La première escadre de Combat s'y installait. Elle allait soutenir activement l'armée du Général Mangin dont le succès sur le front de Villers-Cotterêts allait marquer le début de la contre-offensive. Il disparut dès l'offensive franco-américaine de juillet-août 1918. Un détachement fut alors abrité à proximité dans des hangars.",fra,train
艾雪數學成績並不好，但他的版畫作品常使用到幾何的概念，對於「錯視」藝術極為拿手。艾雪作品反應出幽微的內心世界，也是他對於當時歷史的反思，也反映出他探討宇宙秩序奧密的渴望。艾雪的版畫技術卓越，足以充分善用不同技巧的優點。他以明顯的黑、白色對比與精準的線條刻劃，樹立了與眾不同的版畫風格；他也創造演繹出複雜奇幻的變形結構，顛覆了自然的規律。,zho,train
"Le 24 mars 1988, il est élu au premier fauteuil de l'Académie française, succédant au prince Louis de Broglie. Sa réception officielle a lieu le 19 janvier 1989. Après sa mort, il est remplacé par François Furet, mort avant d'avoir pu siéger sous la Coupole, puis par René Rémond le 18 juin 1998.",fra,train
"Carvajal made his La Liga debut on 18 August 2013, in a 2–1 home win against Real Betis. One month later he played his first match in the UEFA Champions League, again featuring the full 90 minutes in a 6–1 away routing of Galatasaray SK for the group stage.",eng,val
"Las tasas de divorcio han aumentado en Europa y Estados Unidos, con el aumento de las tasas de matrimonio autónomas. Las tasas de divorcio más bajas del mundo son en culturas con altas tasas de matrimonios arreglados, como la cultura Amish de Estados Unidos (1%),[119]​ los hindúes de la India (3%),[110]​ y los Judíos Ultra-ortodoxos de Israel ( 7%).[120]​ Por el contrario, más del 50% de los matrimonios autónomos en muchas partes de Europa y Estados Unidos terminan en divorcio.[121]​[122]​ Esto ha llevado a preguntarse si los matrimonios arreglados son más estables que los matrimonios autónomos, y si importa esta estabilidad. Otros sugieren que las bajas tasas de divorcio pueden no reflejar la estabilidad, y que pueden reflejar la dificultad en el proceso de divorcio y el ostracismo social de los individuos, que eligen vivir en un matrimonio disfuncional en vez de afrontar las consecuencias de un divorcio.[110]​",spa,train
"Punta Maldonado es el principal destino turístico de playa con el que cuenta el municipio, sin embargo debido a la poca inversion gubernamental y privada, la localidad no es contemplada como potencia turística o portuaria.",spa,train
Per la Chiesa e per gli uomini. Don Giovanni Rossi (1887-1975) Toschi Massimo Marietti (collana Testi e ricerche di scienze).En lengua italiana.,spa,train
"Bussy-Saint-Georges is located in the perimeter of the new city of Marne-la-Vallée as defined by the national government in 1966. But Marne-la-Vallée is just a geographical entity, precisely divided in 4 sectors. The city is in sector 3 of Marne-la-Vallée, also called Val-de-Bussy.",eng,test
"Philip Johnson architectural drawings, 1943-1994 (bulk 1943-1970).Held by the Department of Drawings & Archives, Avery Architectural & Fine Arts Library, Columbia University.",eng,train
1961年，戈尔巴乔夫参加了苏共历史上有重要意义的二十二大。在会上，赫鲁晓夫提出，二十年内苏联要在人均产值上超越美国。在此期间，戈尔巴乔夫在地方共青团组织内迅速上升。1963年，他被提拔为斯塔夫罗波尔农业部门的党委领导。1970年，戈尔巴乔夫被任命为斯塔夫罗波尔边疆区党委第一书记，成为苏联最年轻的地方党委领导人之一。在职期间，戈氏努力重组集体农场，重视农民在决策中的意见，扩大他们的自留地，从而提高他们的生活水準。,zho,train
"In 2004, Metro-Goldwyn-Mayer and Queen Latifah's production company, Flavor Unit Entertainment, attempted to remake the film, which was to have been written by Chris Frisina.",eng,train
2011年俄罗斯国家杜马选举期间，纳瓦尔尼在接受电台访问时称总统普京所在的统一俄罗斯党是“骗子和小偷”，事后纳瓦尔尼称这是个口误。选举结束后，反对派指责普京所在的统一俄罗斯党涉嫌在计票中舞弊。以纳瓦尔尼为首的反对者上街抗议，起初仅数千人，但迅速扩展到数万人，并从莫斯科扩展到俄罗斯各主要城市。抗议舞弊很快变成了抗议普京。此前，普京已宣布将参加2012年俄罗斯总统选举。这是俄罗斯首次掀起反普京高潮。因组织抗议游行，纳瓦尔尼先后在2011年12月以及2012年6月被短暂逮捕。,zho,train
"Après deux mandats de gouverneur, il se présente aux élections sénatoriales de 2000 face au républicain sortant John Ashcroft. Sa candidature est vue comme l'un des principaux espoirs des démocrates pour conquérir un siège républicain lors de ces élections. Trois semaines avant le scrutin, le 16 octobre, Carnahan meurt dans un accident d'avion aux côtés de son fils et d'un conseiller. En raison de la proximité de l'élection, les bulletins doivent rester au nom de Mel Carnahan. Roger B. Wilson (en), qui lui a succédé au poste de gouverneur, propose de nommer sa veuve Jean au Sénat si Carnahan remporte l'élection. Le 7 novembre, il est élu au Sénat des États-Unis à titre posthume, une première. Jean est nommée pour siéger à sa place au Sénat.",fra,train
His memorable experience was when he played five Tests in a row during the 1999 World Cup where he played all his games for the full 80 minutes. He later coached the Akita Northern Bullets,eng,train
"Work then continued on a system of soft-loaded updated versions of the OS, released under an annual subscription release scheme named RISC OS Select in 2002.",eng,train
"Agnieszka Osiecka (9 October 1936 – 7 March 1997) was a poet, writer, author of theatre and television screenplays, film director and journalist. She was a prominent Polish songwriter, having authored the lyrics to more than 2000 songs, and is considered an icon of Polish culture.",eng,train
Texas A&M hired Kennedy in May 2011 after Mark Turgeon left for the Maryland head coaching job. Kennedy previously coached at A&M from 1990-91. Kennedy stated at the press conference that A&M is his destination job and he plans to retire there. He was given the honors of SEC Men's Basketball Coach of the Year in 2016.,eng,test
当时，琉璃厂玉池山房马巨川去东北最早，论文斋靳伯声继之。两人皆精于鉴别，有魄力。他们由东北收进许多碑帖字画，马巨川以一些赝品及平庸之作售与故宫博物院，真精之品则售与上海商人牟取重利；甚至勾结沪商，辗转出国。如唐代陈闳的绢本《八功图卷》，元代钱选《杨妃上马图卷》，均已流至国外。后来，这幅《游春图》又为马巨川所收，索价八百两黄金。张伯驹知道后，亟向马衡建议，此为国宝，应收归故宫博物院；甚至提出如院经费有困难，他愿意帮助周转。但马衡不应。张只好自己去和商人商量，最后以黄金二百二十两成交。是时张伯驹已收购了一些宋、元巨制，手头拮据，不得已，以所居房产付款，收回此图。在此之前，靳伯声收得范仲淹《道服赞卷》，后有文同的跋。当时张大千想收买过来，马衡知道，当即追索，靳故避之。最后由张伯驹变卖家产，将《道服赞卷》收购过来。,zho,train
"Bukovany (en allemand : Bukwa, auparavant Buckwaest) est une commune du district de Sokolov, dans la région de Karlovy Vary, en Tchéquie. Sa population s'élevait à 1 535 habitants en 2017.",fra,test
在他们出发之前，罗伯特·菲茨罗伊送给了达尔文一卷查尔斯·赖尔所著《地质学原理》（在南美他得到第二卷）。该书将地形地貌解释为漫长历史时间渐进演变的的结果。当他旅程的第一站抵达圣地亚哥佛得角的时候，达尔文注意到该地火山岩峭壁的高处有一条白色的沉积层内有许多裸露的珊瑚与贝壳碎片。这很好地解释了赖尔的理论，并给予了达尔文思考岛屿地质史全新的视角，使他决定写一本关于地质学的书。达尔文在接下来的旅程中有着更多的发现，它们中的许多是戏剧性的。在巴塔哥尼亚，他看见次级而上的分布着圆石与海贝平原，它们其实是被抬高的海滩。在经历了智利的地震后，他发现贻贝的床基高高地搁浅在潮汐之上，这显示陆地已经被抬高了。在安第斯山脉的高处，他发现化石树矗立在一片沙滩上，周围分布着海贝片。在小獵犬號勘探了科科斯（基林）群岛后，他推论这些珊瑚环岛，是形成在下沉的火山之上的。,zho,train
